passport,destination,type,days,confidence
TM,IN,visa-required,,medium
TM,IQ,e-visa,,medium
TM,IR,visa-on-arrival,,medium
TM,IS,visa-required,,medium
TM,IT,visa-required,,medium
TM,JM,visa-on-arrival,,medium
TM,JO,visa-on-arrival,,medium
TM,JP,visa-required,,medium
TM,KE,eta,,medium
TM,KG,e-visa,,medium
TM,KH,visa-on-arrival,,medium
TM,KI,visa-required,,medium
TM,KM,visa-on-arrival,,medium
TM,KN,e-visa,,medium
TM,KP,visa-required,,medium
TM,KR,e-visa,,medium
TM,KW,visa-required,,medium
TM,KZ,e-visa,,medium
TM,LA,visa-on-arrival,,medium
TM,LB,visa-on-arrival,,medium
TM,LC,visa-required,,medium
TM,LI,visa-required,,medium
TM,LK,visa-on-arrival,,medium
TM,LR,e-visa,,medium
TM,LS,visa-required,,medium
TM,LT,visa-required,,medium
TM,LU,visa-required,,medium
TM,LV,visa-required,,medium
TM,LY,e-visa,,medium
TM,MA,visa-required,,medium
TM,MC,visa-required,,medium
TM,MD,e-visa,,medium
TM,ME,visa-required,,medium
TM,MG,visa-on-arrival,,medium
TM,MH,visa-on-arrival,,medium
TM,MK,visa-required,,medium
TM,ML,visa-required,,medium
TM,MM,visa-required,,medium
TM,MN,visa-required,,medium
TM,MO,visa-on-arrival,,medium
TM,MR,e-visa,,medium
TM,MT,visa-required,,medium
TM,MU,visa-on-arrival,,medium
TM,MV,visa-on-arrival,,medium
TM,MW,e-visa,,medium
TM,MX,visa-required,,medium
TM,MY,visa-free,90,medium
TM,MZ,visa-on-arrival,,medium
TM,NA,visa-on-arrival,,medium
TM,NE,visa-required,,medium
TM,NG,e-visa,,medium
TM,NI,visa-on-arrival,,medium
TM,NL,visa-required,,medium
TM,NO,visa-required,,medium
TM,NP,visa-on-arrival,,medium
TM,NR,visa-required,,medium
TM,NZ,visa-required,,medium
TM,OM,e-visa,,medium
TM,PA,visa-required,,medium
TM,PE,visa-required,,medium
TM,PG,e-visa,,medium
TM,PH,visa-free,30,medium
TM,PK,e-visa,,medium
TM,PL,visa-required,,medium
TM,PS,visa-free,,medium
TM,PT,visa-required,,medium
TM,PW,visa-on-arrival,,medium
TM,PY,visa-required,,medium
TM,QA,e-visa,,medium
TM,RO,visa-required,,medium
TM,RS,visa-required,,medium
TM,RU,e-visa,,medium
TM,RW,visa-on-arrival,,medium
TM,SA,e-visa,,medium
TM,SB,visa-required,,medium
TM,SC,visa-free,90,medium
TM,SD,visa-required,,medium
TM,SE,visa-required,,medium
TM,SG,e-visa,,medium
TM,SI,visa-required,,medium
TM,SK,visa-required,,medium
TM,SL,e-visa,,medium
TM,SM,visa-required,,medium
TM,SN,visa-required,,medium
TM,SO,e-visa,,medium
TM,SR,eta,,medium
TM,SS,e-visa,,medium
TM,ST,e-visa,,medium
TM,SV,e-visa,,medium
TM,SY,visa-on-arrival,,medium
TM,SZ,visa-required,,medium
TM,TD,e-visa,,medium
TM,TG,e-visa,,medium
TM,TH,e-visa,,medium
TM,TJ,visa-on-arrival,,medium
TM,TL,visa-on-arrival,,medium
TM,TN,visa-required,,medium
TM,TO,visa-required,,medium
TM,TR,visa-required,,medium
TM,TT,visa-required,,medium
TM,TV,visa-on-arrival,,medium
TM,TW,visa-required,,medium
TM,TZ,e-visa,,medium
TM,UA,visa-required,,medium
TM,UG,e-visa,,medium
TM,US,visa-required,,medium
TM,UY,visa-required,,medium
TM,UZ,visa-required,,medium
TM,VA,visa-required,,medium
TM,VC,visa-free,90,medium
TM,VE,visa-required,,medium
TM,VN,e-visa,,medium
TM,VU,e-visa,,medium
TM,WS,visa-on-arrival,,medium
TM,XK,visa-required,,medium
TM,YE,visa-required,,medium
TM,ZA,visa-required,,medium
TM,ZM,e-visa,,medium
TM,ZW,visa-on-arrival,,medium
TN,AD,visa-required,,high
TN,AE,visa-required,,disputed
TN,AF,e-visa,30,disputed
TN,AG,e-visa,,high
TN,AL,e-visa,90,high
TN,AM,e-visa,120,high
TN,AO,e-visa,30,disputed
TN,AR,visa-required,,high
TN,AT,visa-required,,high
TN,AU,visa-required,,disputed
TN,AZ,visa-required,,high
TN,BA,visa-required,,high
TN,BB,visa-free,180,high
TN,BD,visa-on-arrival,30,disputed
TN,BE,visa-required,,high
TN,BF,visa-on-arrival,,disputed
TN,BG,visa-required,,high
TN,BH,visa-on-arrival,14,disputed
TN,BI,visa-on-arrival,30,high
TN,BJ,visa-free,90,high
TN,BN,visa-required,,high
TN,BO,e-visa,,medium
TN,BR,visa-free,90,high
TN,BS,e-visa,90,high
TN,BT,e-visa,90,high
TN,BW,e-visa,90,high
TN,BY,visa-required,,high
TN,BZ,visa-free,,high
TN,CA,visa-required,,high
TN,CD,e-visa,7,high
TN,CF,visa-required,,high
TN,CG,visa-required,,high
TN,CH,visa-required,,high
TN,CI,visa-free,90,high
TN,CL,visa-required,,high
TN,CM,e-visa,,high
TN,CN,visa-required,,high
TN,CO,e-visa,,medium
TN,CR,visa-required,,high
TN,CU,e-visa,90,high
TN,CV,visa-required,,disputed
TN,CY,visa-required,,high
TN,CZ,visa-required,,high
TN,DE,visa-required,,high
TN,DJ,e-visa,90,disputed
TN,DK,visa-required,,high
TN,DM,visa-free,21,high
TN,DO,visa-required,,high
TN,DZ,visa-free,90,high
TN,EC,visa-free,90,high
TN,EE,visa-required,,high
TN,EG,visa-required,,high
TN,ER,visa-required,,high
TN,ES,visa-required,,high
TN,ET,visa-on-arrival,90,high
TN,FI,visa-required,,high
TN,FJ,visa-free,120,high
TN,FM,visa-free,30,high
TN,FR,visa-required,,high
TN,GA,e-visa,90,disputed
TN,GB,visa-required,,high
TN,GD,visa-required,,high
TN,GE,visa-required,,high
TN,GH,visa-on-arrival,30,high
TN,GM,visa-free,90,high
TN,GN,visa-free,90,high
TN,GQ,visa-free,30,high
TN,GR,visa-required,,high
TN,GT,visa-required,,high
TN,GW,visa-on-arrival,90,high
TN,GY,e-visa,,high
TN,HK,visa-free,30,high
TN,HN,visa-required,,high
TN,HR,visa-required,,high
TN,HT,visa-free,90,high
TN,HU,visa-required,,high
TN,ID,visa-on-arrival,30,high
TN,IE,visa-required,,high
TN,IL,visa-required,,disputed
TN,IN,visa-required,,high
TN,IQ,e-visa,30,high
TN,IR,visa-free,15,high
TN,IS,visa-required,,high
TN,IT,visa-required,,high
TN,JM,visa-required,,high
TN,JO,visa-free,90,disputed
TN,JP,visa-free,90,high
TN,KE,visa-free,60,high
TN,KG,e-visa,60,high
TN,KH,visa-on-arrival,30,high
TN,KI,visa-required,,high
TN,KM,visa-on-arrival,45,high
TN,KN,e-visa,30,high
TN,KP,visa-required,,high
TN,KR,eta,,medium
TN,KW,visa-required,,high
TN,KZ,visa-required,,disputed
TN,LA,visa-on-arrival,30,high
TN,LB,visa-on-arrival,30,high
TN,LC,visa-required,,high
TN,LI,visa-required,,high
TN,LK,eta,,disputed
TN,LR,e-visa,,medium
TN,LS,visa-required,,high
TN,LT,visa-required,,high
TN,LU,visa-required,,high
TN,LV,visa-required,,high
TN,LY,visa-free,,high
TN,MA,visa-free,90,high
TN,MC,visa-required,,high
TN,MD,visa-required,,disputed
TN,ME,visa-required,,high
TN,MG,visa-on-arrival,90,high
TN,MH,visa-required,,high
TN,MK,visa-required,,high
TN,ML,visa-free,90,high
TN,MM,visa-required,,high
TN,MN,visa-required,,high
TN,MO,visa-on-arrival,,high
TN,MR,visa-free,90,high
TN,MT,visa-required,,high
TN,MU,visa-free,90,high
TN,MV,visa-on-arrival,30,high
TN,MW,visa-required,,disputed
TN,MX,visa-required,,high
TN,MY,visa-free,90,high
TN,MZ,visa-on-arrival,30,high
TN,NA,visa-on-arrival,90,high
TN,NE,visa-free,90,high
TN,NG,e-visa,30,high
TN,NI,visa-required,,disputed
TN,NL,visa-required,,high
TN,NO,visa-required,,high
TN,NP,visa-on-arrival,90,high
TN,NR,visa-required,,high
TN,NZ,visa-required,,high
TN,OM,visa-required,,disputed
TN,PA,visa-required,,high
TN,PE,visa-required,,high
TN,PG,e-visa,60,high
TN,PH,visa-free,30,high
TN,PK,e-visa,90,high
TN,PL,visa-required,,high
TN,PS,visa-required,,disputed
TN,PT,visa-required,,high
TN,PW,visa-on-arrival,30,high
TN,PY,visa-required,,high
TN,QA,e-visa,,high
TN,RO,visa-required,,high
TN,RS,e-visa,90,disputed
TN,RU,visa-required,,high
TN,RW,visa-on-arrival,30,disputed
TN,SA,visa-required,,high
TN,SB,visa-required,,high
TN,SC,visa-free,90,medium
TN,SD,visa-required,,high
TN,SE,visa-required,,high
TN,SG,visa-required,,disputed
TN,SI,visa-required,,high
TN,SK,visa-required,,high
TN,SL,visa-on-arrival,30,high
TN,SM,visa-required,,high
TN,SN,visa-free,90,high
TN,SO,e-visa,30,high
TN,SR,visa-free,90,disputed
TN,SS,e-visa,,high
TN,ST,e-visa,,high
TN,SV,visa-required,,disputed
TN,SY,visa-free,,high
TN,SZ,visa-required,,high
TN,TD,e-visa,,high
TN,TG,e-visa,15,high
TN,TH,visa-on-arrival,15,high
TN,TJ,visa-free,14,disputed
TN,TL,visa-on-arrival,30,high
TN,TM,visa-required,,high
TN,TO,visa-required,,high
TN,TR,visa-free,90,high
TN,TT,e-visa,90,disputed
TN,TV,visa-on-arrival,30,high
TN,TW,visa-required,,high
TN,TZ,visa-on-arrival,90,high
TN,UA,visa-required,,high
TN,UG,e-visa,90,high
TN,US,visa-required,,high
TN,UY,visa-required,,high
TN,UZ,e-visa,30,high
TN,VA,visa-required,,high
TN,VC,visa-free,90,high
TN,VE,e-visa,,disputed
TN,VN,e-visa,90,high
TN,VU,visa-free,120,high
TN,WS,visa-on-arrival,,medium
TN,XK,visa-required,,high
TN,YE,visa-required,,high
TN,ZA,visa-free,90,high
TN,ZM,e-visa,90,high
TN,ZW,e-visa,30,high
TO,AD,visa-free,90,high
TO,AE,e-visa,30,high
TO,AF,e-visa,30,disputed
TO,AG,e-visa,,high
TO,AL,e-visa,90,high
TO,AM,e-visa,120,high
TO,AO,visa-free,30,high
TO,AR,visa-required,,high
TO,AT,visa-free,90,high
TO,AU,visa-required,,disputed
TO,AZ,visa-required,,high
TO,BA,visa-free,90,high
TO,BB,visa-free,180,high
TO,BD,visa-free,90,high
TO,BE,visa-free,90,high
TO,BF,e-visa,,high
TO,BG,visa-free,90,high
TO,BH,e-visa,14,high
TO,BI,visa-on-arrival,30,high
TO,BJ,e-visa,30,high
TO,BN,visa-required,,high
TO,BO,visa-on-arrival,90,disputed
TO,BR,visa-required,,high
TO,BS,visa-free,90,high
TO,BT,e-visa,90,high
TO,BW,visa-free,90,high
TO,BY,visa-required,,high
TO,BZ,visa-free,,high
TO,CA,visa-required,,high
TO,CD,e-visa,7,high
TO,CF,visa-required,,high
TO,CG,visa-required,,high
TO,CH,visa-free,90,high
TO,CI,e-visa,90,disputed
TO,CL,visa-free,90,high
TO,CM,e-visa,,high
TO,CN,visa-free,30,high
TO,CO,e-visa,90,high
TO,CR,visa-free,30,high
TO,CU,e-visa,90,high
TO,CV,visa-on-arrival,30,high
TO,CY,visa-free,90,high
TO,CZ,visa-free,90,high
TO,DE,visa-free,90,high
TO,DJ,e-visa,31,disputed
TO,DK,visa-free,90,high
TO,DM,visa-free,180,high
TO,DO,visa-free,30,high
TO,DZ,visa-required,,high
TO,EC,visa-free,90,high
TO,EE,visa-free,90,high
TO,EG,visa-on-arrival,30,high
TO,ER,visa-required,,high
TO,ES,visa-free,90,high
TO,ET,e-visa,90,high
TO,FI,visa-free,90,high
TO,FJ,visa-free,120,high
TO,FM,visa-free,30,high
TO,FR,visa-free,90,high
TO,GA,e-visa,90,high
TO,GB,eta,180,high
TO,GD,visa-free,90,high
TO,GE,e-visa,90,high
TO,GH,visa-required,,high
TO,GM,visa-free,90,high
TO,GN,e-visa,90,high
TO,GQ,e-visa,,high
TO,GR,visa-free,90,high
TO,GT,visa-required,,high
TO,GW,visa-on-arrival,90,high
TO,GY,visa-required,,disputed
TO,HK,visa-free,90,high
TO,HN,visa-required,,high
TO,HR,visa-free,90,high
TO,HT,visa-free,90,high
TO,HU,visa-free,90,high
TO,ID,visa-required,,disputed
TO,IE,visa-free,90,high
TO,IL,eta,90,high
TO,IN,e-visa,60,high
TO,IQ,e-visa,30,high
TO,IR,visa-on-arrival,30,high
TO,IS,visa-free,90,high
TO,IT,visa-free,90,high
TO,JM,visa-free,,high
TO,JO,visa-on-arrival,90,high
TO,JP,visa-required,,high
TO,KE,eta,90,high
TO,KG,e-visa,,high
TO,KH,visa-on-arrival,30,high
TO,KI,visa-free,30,high
TO,KM,visa-on-arrival,45,high
TO,KN,eta,,high
TO,KP,visa-required,,high
TO,KR,eta,30,high
TO,KW,visa-required,,high
TO,KZ,e-visa,,high
TO,LA,visa-required,,high
TO,LB,visa-required,,high
TO,LC,visa-free,42,high
TO,LI,visa-free,90,high
TO,LK,eta,30,disputed
TO,LR,e-visa,30,high
TO,LS,visa-free,90,high
TO,LT,visa-free,90,high
TO,LU,visa-free,90,high
TO,LV,visa-free,90,high
TO,LY,e-visa,30,high
TO,MA,visa-required,,high
TO,MC,visa-free,90,high
TO,MD,visa-free,90,high
TO,ME,visa-free,90,high
TO,MG,visa-on-arrival,90,high
TO,MH,visa-on-arrival,90,high
TO,MK,visa-required,,high
TO,ML,visa-required,,high
TO,MM,visa-required,,high
TO,MN,e-visa,30,high
TO,MO,visa-on-arrival,,high
TO,MR,e-visa,30,high
TO,MT,visa-free,90,high
TO,MU,visa-free,90,high
TO,MV,visa-on-arrival,30,high
TO,MW,visa-free,30,high
TO,MX,visa-required,,high
TO,MY,visa-free,30,high
TO,MZ,visa-on-arrival,30,high
TO,NA,e-visa,,disputed
TO,NE,visa-required,,high
TO,NG,e-visa,90,high
TO,NI,visa-on-arrival,90,high
TO,NL,visa-required,,disputed
TO,NO,visa-free,90,high
TO,NP,visa-on-arrival,90,high
TO,NR,visa-on-arrival,90,high
TO,NZ,visa-required,,high
TO,OM,visa-required,,disputed
TO,PA,visa-free,180,high
TO,PE,visa-free,180,high
TO,PG,visa-on-arrival,60,high
TO,PH,visa-required,,high
TO,PK,visa-free,,disputed
TO,PL,visa-free,90,high
TO,PS,visa-free,,high
TO,PT,visa-free,90,high
TO,PW,visa-on-arrival,30,high
TO,PY,visa-required,,high
TO,QA,e-visa,30,high
TO,RO,visa-free,90,high
TO,RS,visa-required,,high
TO,RU,e-visa,16,high
TO,RW,visa-free,30,high
TO,SA,visa-required,,disputed
TO,SB,visa-on-arrival,45,high
TO,SC,visa-free,90,medium
TO,SD,visa-required,,high
TO,SE,visa-free,90,high
TO,SG,visa-free,30,high
TO,SI,visa-free,90,high
TO,SK,visa-free,90,high
TO,SL,visa-on-arrival,30,high
TO,SM,visa-free,90,high
TO,SN,visa-required,,high
TO,SO,e-visa,30,high
TO,SR,e-visa,,disputed
TO,SS,e-visa,,high
TO,ST,e-visa,,high
TO,SV,e-visa,,high
TO,SY,e-visa,,high
TO,SZ,visa-free,30,high
TO,TD,e-visa,90,high
TO,TG,e-visa,15,high
TO,TH,visa-free,60,high
TO,TJ,visa-required,,high
TO,TL,visa-on-arrival,30,high
TO,TM,visa-required,,high
TO,TN,visa-required,,high
TO,TR,visa-required,,high
TO,TT,visa-free,,high
TO,TV,visa-on-arrival,30,high
TO,TW,visa-required,,high
TO,TZ,visa-free,90,high
TO,UA,visa-required,,high
TO,UG,visa-free,90,high
TO,US,visa-required,,high
TO,UY,visa-required,,high
TO,UZ,e-visa,30,high
TO,VA,visa-free,90,high
TO,VC,visa-free,30,high
TO,VE,e-visa,,disputed
TO,VN,e-visa,90,high
TO,VU,visa-free,120,high
TO,WS,visa-free,60,disputed
TO,XK,visa-free,90,high
TO,YE,visa-required,,high
TO,ZA,visa-required,,high
TO,ZM,visa-free,90,high
TO,ZW,visa-free,90,high
TR,AD,visa-required,,high
TR,AE,visa-required,,disputed
TR,AF,visa-required,,high
TR,AG,visa-free,180,high
TR,AL,visa-free,90,high
TR,AM,visa-on-arrival,120,high
TR,AO,visa-free,30,high
TR,AR,visa-free,90,high
TR,AT,visa-required,,high
TR,AU,visa-required,,disputed
TR,AZ,visa-free,90,high
TR,BA,visa-free,90,high
TR,BB,visa-free,180,high
TR,BD,visa-on-arrival,30,high
TR,BE,visa-required,,high
TR,BF,e-visa,,high
TR,BG,visa-required,,high
TR,BH,visa-on-arrival,14,disputed
TR,BI,visa-on-arrival,30,high
TR,BJ,e-visa,30,high
TR,BN,visa-free,30,high
TR,BO,visa-free,90,high
TR,BR,visa-free,90,high
TR,BS,visa-free,240,high
TR,BT,e-visa,90,high
TR,BW,visa-free,90,high
TR,BY,visa-free,30,high
TR,BZ,visa-free,90,high
TR,CA,visa-required,,high
TR,CD,e-visa,7,high
TR,CF,visa-required,,high
TR,CG,visa-required,,high
TR,CH,visa-required,,high
TR,CI,e-visa,90,disputed
TR,CL,visa-free,90,high
TR,CM,e-visa,,high
TR,CN,visa-required,,high
TR,CO,visa-free,90,high
TR,CR,visa-free,90,high
TR,CU,e-visa,90,high
TR,CV,visa-required,,disputed
TR,CY,visa-required,,high
TR,CZ,visa-required,,high
TR,DE,visa-required,,high
TR,DJ,e-visa,90,disputed
TR,DK,visa-required,,high
TR,DM,visa-free,21,high
TR,DO,visa-free,90,high
TR,DZ,visa-required,,high
TR,EC,visa-free,90,high
TR,EE,visa-required,,high
TR,EG,visa-on-arrival,,high
TR,ER,visa-required,,high
TR,ES,visa-required,,high
TR,ET,visa-on-arrival,90,high
TR,FI,visa-required,,high
TR,FJ,visa-free,120,high
TR,FM,visa-free,30,high
TR,FR,visa-required,,high
TR,GA,e-visa,90,high
TR,GB,visa-required,,high
TR,GD,visa-required,,high
TR,GE,visa-free,360,high
TR,GH,visa-required,,high
TR,GM,visa-free,90,high
TR,GN,e-visa,90,high
TR,GQ,visa-free,90,high
TR,GR,visa-required,,high
TR,GT,visa-free,90,high
TR,GW,visa-on-arrival,90,high
TR,GY,e-visa,,high
TR,HK,visa-free,90,medium
TR,HN,visa-free,90,high
TR,HR,visa-required,,high
TR,HT,visa-free,90,high
TR,HU,visa-required,,high
TR,ID,visa-free,30,high
TR,IE,visa-required,,high
TR,IL,visa-required,,disputed
TR,IN,visa-required,,high
TR,IQ,visa-free,30,disputed
TR,IR,visa-free,90,high
TR,IS,visa-required,,high
TR,IT,visa-required,,high
TR,JM,visa-free,90,high
TR,JO,visa-free,90,high
TR,JP,visa-free,90,high
TR,KE,eta,90,high
TR,KG,visa-free,90,high
TR,KH,visa-on-arrival,30,high
TR,KI,visa-required,,high
TR,KM,visa-on-arrival,45,high
TR,KN,eta,90,high
TR,KP,visa-required,,high
TR,KR,eta,90,high
TR,KW,visa-on-arrival,90,high
TR,KZ,visa-free,30,high
TR,LA,visa-on-arrival,30,high
TR,LB,visa-on-arrival,30,high
TR,LC,visa-free,42,high
TR,LI,visa-required,,high
TR,LK,eta,30,disputed
TR,LR,e-visa,,medium
TR,LS,visa-required,,high
TR,LT,visa-required,,high
TR,LU,visa-required,,high
TR,LV,visa-required,,high
TR,LY,visa-free,,disputed
TR,MA,visa-free,90,high
TR,MC,visa-required,,high
TR,MD,visa-free,90,high
TR,ME,visa-free,30,high
TR,MG,visa-on-arrival,90,high
TR,MH,visa-on-arrival,90,high
TR,MK,visa-free,90,high
TR,ML,visa-required,,high
TR,MM,e-visa,28,high
TR,MN,visa-free,30,high
TR,MO,visa-free,30,medium
TR,MR,e-visa,30,high
TR,MT,visa-required,,high
TR,MU,visa-free,90,high
TR,MV,visa-on-arrival,30,high
TR,MW,e-visa,30,high
TR,MX,eta,,medium
TR,MY,visa-free,90,high
TR,MZ,visa-on-arrival,30,high
TR,NA,visa-on-arrival,90,high
TR,NE,visa-required,,high
TR,NG,e-visa,30,high
TR,NI,visa-free,90,high
TR,NL,visa-required,,high
TR,NO,visa-required,,high
TR,NP,visa-on-arrival,90,high
TR,NR,visa-required,,high
TR,NZ,visa-required,,high
TR,OM,visa-free,30,high
TR,PA,visa-free,90,high
TR,PE,visa-free,183,high
TR,PG,e-visa,60,high
TR,PH,visa-free,30,high
TR,PK,e-visa,90,high
TR,PL,visa-required,,high
TR,PS,visa-free,,medium
TR,PT,visa-required,,high
TR,PW,visa-on-arrival,30,high
TR,PY,visa-free,90,high
TR,QA,visa-free,90,disputed
TR,RO,visa-required,,high
TR,RS,visa-free,90,high
TR,RU,e-visa,30,high
TR,RW,visa-on-arrival,30,high
TR,SA,visa-on-arrival,90,high
TR,SB,visa-required,,high
TR,SC,visa-free,90,medium
TR,SD,visa-on-arrival,30,high
TR,SE,visa-required,,high
TR,SG,visa-free,30,high
TR,SI,visa-required,,high
TR,SK,visa-required,,high
TR,SL,visa-on-arrival,30,high
TR,SM,visa-required,,high
TR,SN,visa-on-arrival,30,high
TR,SO,e-visa,30,high
TR,SR,visa-free,90,high
TR,SS,e-visa,,high
TR,ST,visa-free,15,high
TR,SV,visa-free,90,high
TR,SY,visa-free,90,high
TR,SZ,visa-free,30,high
TR,TD,e-visa,,high
TR,TG,e-visa,15,high
TR,TH,visa-free,60,high
TR,TJ,visa-required,,high
TR,TL,visa-on-arrival,30,high
TR,TM,visa-required,,high
TR,TN,visa-free,90,high
TR,TO,visa-on-arrival,31,high
TR,TT,visa-free,90,high
TR,TV,visa-on-arrival,30,high
TR,TW,visa-on-arrival,,medium
TR,TZ,visa-on-arrival,90,high
TR,UA,visa-free,90,high
TR,UG,e-visa,90,high
TR,US,visa-required,,high
TR,UY,visa-free,90,high
TR,UZ,visa-free,30,high
TR,VA,visa-required,,high
TR,VC,visa-free,90,high
TR,VE,visa-free,90,high
TR,VN,e-visa,30,high
TR,VU,visa-free,120,high
TR,WS,visa-on-arrival,,medium
TR,XK,visa-free,90,medium
TR,YE,visa-required,,high
TR,ZA,visa-free,30,high
TR,ZM,visa-free,90,high
TR,ZW,visa-on-arrival,30,high
TT,AD,visa-free,90,high
TT,AE,e-visa,,high
TT,AF,e-visa,,disputed
TT,AG,visa-free,180,high
TT,AL,visa-free,90,high
TT,AM,visa-on-arrival,120,disputed
TT,AO,visa-free,30,high
TT,AR,visa-free,90,high
TT,AT,visa-free,90,high
TT,AU,visa-required,,disputed
TT,AZ,e-visa,30,high
TT,BA,visa-free,90,high
TT,BB,visa-free,180,high
TT,BD,visa-on-arrival,30,high
TT,BE,visa-free,90,high
TT,BF,e-visa,30,high
TT,BG,visa-free,90,high
TT,BH,visa-on-arrival,14,disputed
TT,BI,visa-on-arrival,30,high
TT,BJ,e-visa,30,high
TT,BN,visa-required,,high
TT,BO,visa-on-arrival,90,disputed
TT,BR,visa-free,90,high
TT,BS,visa-free,90,high
TT,BT,e-visa,,high
TT,BW,visa-free,90,high
TT,BY,visa-free,3,disputed
TT,BZ,visa-free,180,high
TT,CA,eta,,disputed
TT,CD,e-visa,7,high
TT,CF,visa-required,,high
TT,CG,visa-required,,high
TT,CH,visa-free,90,high
TT,CI,e-visa,,disputed
TT,CL,visa-free,90,high
TT,CM,e-visa,30,high
TT,CN,visa-on-arrival,15,disputed
TT,CO,visa-free,90,high
TT,CR,visa-free,90,high
TT,CU,e-visa,90,high
TT,CV,visa-on-arrival,,high
TT,CY,visa-free,90,high
TT,CZ,visa-free,90,high
TT,DE,visa-free,90,high
TT,DJ,visa-on-arrival,31,high
TT,DK,visa-free,90,high
TT,DM,visa-free,180,high
TT,DO,visa-free,30,high
TT,DZ,visa-required,,high
TT,EC,visa-free,90,high
TT,EE,visa-free,90,high
TT,EG,visa-on-arrival,30,high
TT,ER,visa-required,,high
TT,ES,visa-free,90,high
TT,ET,e-visa,90,high
TT,FI,visa-free,90,high
TT,FJ,visa-free,120,high
TT,FM,visa-free,30,high
TT,FR,visa-free,90,high
TT,GA,e-visa,,high
TT,GB,visa-required,,high
TT,GD,visa-free,180,high
TT,GE,e-visa,90,high
TT,GH,visa-free,60,high
TT,GM,visa-free,90,high
TT,GN,e-visa,90,high
TT,GQ,e-visa,,high
TT,GR,visa-free,90,high
TT,GT,visa-free,90,high
TT,GW,visa-on-arrival,90,high
TT,GY,visa-free,180,high
TT,HK,visa-free,90,high
TT,HN,visa-free,90,high
TT,HR,visa-free,90,high
TT,HT,visa-free,90,high
TT,HU,visa-free,90,high
TT,ID,e-visa,,high
TT,IE,visa-required,,high
TT,IL,eta,90,high
TT,IN,e-visa,30,high
TT,IQ,e-visa,,high
TT,IR,visa-free,,disputed
TT,IS,visa-free,90,high
TT,IT,visa-free,90,high
TT,JM,visa-free,,high
TT,JO,visa-on-arrival,30,high
TT,JP,visa-required,,high
TT,KE,visa-free,90,high
TT,KG,e-visa,,high
TT,KH,visa-on-arrival,30,high
TT,KI,visa-free,90,high
TT,KM,visa-on-arrival,45,high
TT,KN,visa-free,180,high
TT,KP,visa-required,,high
TT,KR,eta,90,high
TT,KW,visa-required,,high
TT,KZ,e-visa,,high
TT,LA,visa-on-arrival,30,high
TT,LB,visa-required,,high
TT,LC,visa-free,180,high
TT,LI,visa-free,90,high
TT,LK,eta,30,disputed
TT,LR,e-visa,,medium
TT,LS,visa-free,90,high
